Country,Year,Population_Growth_Rate,Exports of goods and services_Growth_Rate,Imports of goods and services_Growth_Rate,Gross capital formation_Growth_Rate,Final consumption expenditure_Growth_Rate,Government_Expenditure_Growth_Rate,GDP_Growth_Rate
Cyprus,1984,1.36467020470052,14.186564217701301,10.4547623325534,17.484823790007802,-0.636021758434146,-1.7464449939858184,5.30953845970521
Cyprus,1985,1.17801047120418,-5.075263257863741,-6.66394070875577,-3.8596918745015096,6.644969666255291,6.133674869803608,6.35407331400759
Cyprus,1986,1.18277582701904,17.991577793010194,5.6394034764419985,9.0984776307504,23.5950383101579,30.354609253063174,27.7850032034598
Cyprus,1987,1.09589041095889,25.745105456703,23.6923944624883,17.9514335802926,20.1007611592898,38.52551902127777,19.8256426495742
Cyprus,1988,1.0478771454381202,17.4791919057956,23.031630743285,24.310373941356396,17.388660494779,15.931385701792333,15.3511923369864
Cyprus,1989,1.46611836223851,14.226858309015801,19.3759307368342,20.0251895155241,4.29556339143455,2.3410982486268272,6.8308397887364185
Cyprus,1990,2.09691629955948,22.425739101949,16.368064588654804,7.0486240066977,24.8500537895851,32.644835808458005,22.32577981940389
Cyprus,1991,2.67518122195373,-5.561567215342508,3.4146662104105894,-1.36696676116649,12.3285963345856,9.80743681548688,3.22510322459885
Cyprus,1992,2.63909900823668,25.7451441107588,27.3292486587449,33.09827396937989,15.9629898927931,23.70808521433339,19.839563520918396
Cyprus,1993,2.48935473304945,-8.77317394827479,-24.9797285103279,-19.9429985589425,-10.9172123205741,-15.465954648436533,-4.6115328228125
Cyprus,1994,2.10930009587728,13.194333161605899,13.5713074181518,19.149622523093,10.1521169043319,11.229336104586057,12.600205460294301
Cyprus,1995,1.83098591549295,17.2619369951478,23.9240863026819,2.9417237721202003,30.5120249295334,15.249070151673449,19.452112897646803
Cyprus,1996,1.5675426463808102,6.02802044341401,5.3207199259334805,-8.01127086073164,3.4040804419298305,6.791366027394563,0.8269580728771371
Cyprus,1997,1.43743380239067,-6.16617028263444,-4.86513923618812,-5.45829951396443,-3.3659570333409303,7.092929723495844,-4.78054572334282
Cyprus,1998,1.26789976133652,6.6178614684244,0.7342646302375351,-14.939461677171,8.946292898249151,16.631077607799227,7.376596332275
Cyprus,1999,1.10472823685372,-0.19531799542810105,-0.5409662482603771,7.0691214756495,1.11202765719591,2.4175272051270897,2.44507968365081
Cyprus,2000,1.04895104895104,-0.7177571553869989,-0.226359904022432,-1.99237617953828,-5.5470946038310505,-10.785309727188377,-5.02729586284516
Cyprus,2001,1.1101499423298702,1.67379440377017,-1.7210484572190703,-9.317207736055991,5.02991836079722,10.16291279963102,4.28934190314207
Cyprus,2002,1.1835163268216,0.236624631195447,5.4192480347273495,25.2729885791364,10.7347780391312,14.186994627015936,9.55755908989914
Cyprus,2003,1.16065388951522,18.1390637617898,17.2278872819575,22.735075722501307,28.3443402344991,37.643134536327,27.636305669184107
Cyprus,2004,1.41313614808953,17.3166386574276,20.7493309141896,33.613962091933,17.9793936313847,10.240726388825582,19.1149025998354
Cyprus,2005,1.4505893019038898,5.74129542976882,6.51954738241242,9.861342907158141,8.0577615624563,7.600928776048478,8.01498619182734
Cyprus,2006,1.68237333116689,4.73452779217613,9.44113248396305,19.6440703968143,9.50215552791473,11.703606557496009,9.157907811911661
Cyprus,2007,2.15189789137975,17.4800042500172,21.3097302602281,16.7994594167585,20.9472643510132,14.701426138468056,17.869646461988
Cyprus,2008,2.54287110966269,8.866912580781198,25.408994202643598,37.4981755571986,20.7156824881802,20.050161007398405,15.7740210333581
Cyprus,2009,2.72084024041736,-9.35922368244519,-19.8401449527013,-26.396736612077106,-8.31368136674145,2.592594983032459,-6.83021958298668
Cyprus,2010,2.64976145835267,2.63659425505242,7.61382390815328,4.072651356446071,1.5141203344716,-2.2669127627440666,-0.65172272345102
Cyprus,2011,2.5842550328773504,13.740179961793599,4.53497268174654,-15.6419946047529,7.82027942059986,10.37190457145163,7.102522053648831
Cyprus,2012,1.53534983152756,-6.16480638967478,-9.41536611918869,-22.3196933513692,-8.41108766189355,-10.565647173989511,-9.26091059210414
Cyprus,2013,-0.233232439565023,6.03552836806513,-0.0791371916886829,-23.697780709854303,-4.5868177435837305,-6.186797702948742,-4.37569537522075
Cyprus,2014,-1.09359228707667,4.19020117985458,5.3832431432156085,1.5781879287796998,-3.19017457293083,-11.947561777468515,-3.16379010950568
Cyprus,2015,-0.563516417518272,-8.91119394396317,-11.0715997418474,-13.510639267820695,-16.0166204315642,-16.443368088444927,-14.2000501196708
Cyprus,2016,0.460068420431758,6.387097783801369,7.69193622145609,34.591960255902,1.9954375712774897,-1.5791645560891407,5.68219324261194
Cyprus,2017,0.9863785814936628,14.291690316789598,18.0782194084051,29.719295655036696,7.757832063543612,6.1859054529134205,9.102202320266187
Cyprus,2018,1.1627906976744198,13.259831596168,10.624943841568099,4.227104525223701,11.0034400296692,9.74338525950773,11.551944808584098
Cyprus,2019,-0.0954022988505776,3.42218257193176,3.97956840026527,4.30609744311631,1.1226148584372,11.780657261745464,1.3589634163819702
Cyprus,2020,0.7080318004533119,2.55799556809421,5.7189828954941495,-2.37525768598025,-0.9866218186542758,17.97394769643805,-3.61106026175274
Cyprus,2021,0.537401008083859,20.8916257068847,14.8693536479652,2.7686076828672097,10.263050001431,13.455742569787589,13.594909621029
Czechia,1992,0.0737040977498493,21.2862897175337,37.6155928991279,33.2942292373705,21.936952705781607,11.555620838348249,16.9317609857265
Czechia,1993,0.0771994371811857,17.279485466656197,17.5279799488883,22.0057052106023,15.3118667203713,19.090673745430678,17.046596539385
Czechia,1994,0.0231225838062787,8.75988550099993,15.342899120627301,31.7626041058634,16.4010136040918,18.701751797002,17.0873467752109
Czechia,1995,-0.0930115212208648,36.2442763027495,42.2720232702004,42.8927706175413,22.9461376981279,19.728315450987523,25.696094342734604
Czechia,1996,-0.155658105713296,6.2533477029850175,11.2343023705459,18.3886424047021,11.7656118224654,7.925534474827045,12.042146287107695
Czechia,1997,-0.161301116364565,-2.60727557140715,-4.6656329138721295,-15.7224517032306,-4.455206622274631,-4.882243974517674,-7.72828245944134
Czechia,1998,-0.14798068769819,12.251360846409302,2.53738178006994,0.803715253303383,4.73757134329284,1.8016163639131832,7.441204679480919
Czechia,1999,-0.143084946919924,-0.8021650809651328,-0.432602188528719,-5.960961052870691,-0.6459540276920079,2.079130908172933,-2.44652471190013
Czechia,2000,-0.140860502830142,6.686199423177071,9.59556569435939,1.6041807284449898,-6.12567269408559,-6.841932105140892,-5.1394601387459415
Czechia,2001,-0.0433231620632135,11.4270369030775,10.121534378425501,10.2802400713356,8.5211565857705,9.391715189729542,9.681110937943721
Czechia,2002,0.0771631185707999,11.6596552031452,11.972445069907696,15.5428729192582,23.8999997400868,30.443943109500538,21.217795732847897
Czechia,2003,0.0963844124487023,26.434683602929002,26.8032533221811,18.0975405691389,23.6894207196455,27.36227911303719,21.6601163933356
Czechia,2004,0.126472989268777,46.168892772334296,40.016526003262896,21.0427130770012,15.580309137657899,12.775603438261518,19.99999999999989
Czechia,2005,0.186278158686103,24.0026421829525,20.6567711250988,12.6563593640889,12.436232747300501,12.614621170446782,14.1666666666666
Czechia,2006,0.240289187482667,19.142064709281602,19.0531723767896,17.1483376944589,12.392662994209001,11.767913791762496,13.868613138686099
Czechia,2007,0.32037450453987704,24.7524752475247,24.584508024751802,29.764721668829107,18.095238095238106,16.772726079414426,21.794871794871696
Czechia,2008,0.394222036367586,18.2539682539682,19.00826446280989,20.4330404011059,27.4193548387096,24.57793438641471,24.7368421052631
Czechia,2009,0.4136113764277911,-18.791946308724803,-21.5277777777777,-25.0727887704995,-8.86075949367088,-5.3499465487004905,-12.658227848101196
Czechia,2010,0.414901487404417,13.223140495867698,15.929203539823,2.89101467499268,0.694444444444442,0.11692037077561945,0.966183574879231
Czechia,2011,0.302252829953197,18.978102189781,17.5572519083969,9.12385021765569,8.9655172413793,5.861120697457722,10.0478468899521
Czechia,2012,0.139914917325301,-3.06748466257669,-3.89610389610389,-11.800088931484899,-8.86075949367088,-10.601148920090397,-9.130434782608688
Czechia,2013,0.0331745641378944,1.8987341772152,0.675675675675679,-3.82395451758402,2.08333333333332,2.7637456927784854,1.43540669856458
Czechia,2014,0.0250129534762777,6.832298136645957,6.04026845637584,2.84266258276584,-3.4013605442176904,-3.0591455193762163,-1.41509433962264
Czechia,2015,0.062906584672584,-12.2093023255813,-11.392405063291099,-3.3729660984573595,-12.676056338028099,-12.12358333384711,-10.0478468899521
Czechia,2016,0.0360421209149031,2.64900662251654,0.0,-2.92669679648212,4.83870967741935,4.64067697851831,4.25531914893617
Czechia,2017,0.0352787261587161,11.6129032258064,11.4285714285714,12.878811281919301,11.5384615384615,10.192880422479787,11.734693877551
Czechia,2018,0.03122120193082,10.982658959537499,13.461538461538401,17.4557232777579,14.4827586206896,17.82038862885762,13.698630136986301
Czechia,2019,0.0216239962948838,-2.60416666666666,-3.38983050847457,2.95449401244412,1.20481927710842,2.382343831497291,1.60642570281124
Czechia,2020,-0.0561646811468086,-8.02139037433154,-9.35672514619883,-7.73087985063909,-1.7857142857142905,8.218726778597652,-2.76679841897232
Czechia,2021,-0.191834490192865,19.1860465116278,27.096774193548303,32.212706082539604,13.939393939393899,13.13166985056482,14.634146341463401
Czechoslovakia (Former),1986,0.188971419771899,-52.6202071797668,54.606731965142295,22.7659190715001,19.1853637436175,22.74497934057333,17.362973361070498
Czechoslovakia (Former),1987,0.16258464948939402,18.5034816627903,-100.0,12.7868988841964,13.880109387179001,15.819569663160115,12.258852854221098
Czechoslovakia (Former),1988,0.16644245570092098,73.4792237285053,-100.0,-6.59304988749699,-1.80229477552699,-2.963505865504723,-1.17888390725202
Czechoslovakia (Former),1989,0.132358301146373,-29.186456902873697,-8.11184995874488,-2.7573701681912297,-0.524527097330962,0.17254594184761274,-1.95281409608704
Czechoslovakia (Former),1990,0.0828509312192471,-100.0,100.0,3.825286079890101,0.231370272777309,-6.787428920185291,-1.7988528462072098
C̫te d'Ivoire,1972,4.56588691431363,21.332057379009896,16.881435644274006,10.822433766277197,16.9734464448917,14.226424946364505,17.2213165650254
C̫te d'Ivoire,1973,4.63862445116909,43.4509787695681,51.108373181222,50.6313234096818,34.9632983283255,40.03670764245648,35.685183907014704
C̫te d'Ivoire,1974,4.65930351283199,44.429323322601604,28.4016312462989,16.213140079112,14.086632179463699,14.914879318053774,20.863567577087398
C̫te d'Ivoire,1975,4.65813997202289,2.47283470619008,19.6036010876366,29.2764761739149,37.646942228501,33.08685319749274,26.832270177352
C̫te d'Ivoire,1976,4.21228188406124,35.5201443639597,17.9920401769635,22.57367768773469,10.4777469523046,13.01601534937462,19.7178883586718
C̫te d'Ivoire,1977,3.82502950569043,36.7016777633749,35.3414683882823,59.79196082584951,25.5145434782981,13.36953061785784,34.3951670284626
C̫te d'Ivoire,1978,3.8419611914939504,8.67504619868058,28.8979372551096,37.3489460782008,34.345677817731904,51.37463064064725,26.113776277505497
C̫te d'Ivoire,1979,3.83793094134439,9.87113145589817,17.677525430636,8.636852372495671,22.7036850142291,29.014942251188987,15.6982166016962
C̫te d'Ivoire,1980,3.84477052581873,12.5211126613041,20.7247466351742,5.66012107087563,17.746057294847,3.0758144209383835,11.307548405952305
C̫te d'Ivoire,1981,3.82729132771584,-16.9076508277066,-15.3679775938292,-18.9891160097823,-15.6710352406163,-13.469556810848482,-17.128875733192
C̫te d'Ivoire,1982,3.786967671160661,-7.09661707690928,-16.177543818478803,-19.78977907407189,-11.8534149993368,-11.120087429997024,-10.2655639671415
C̫te d'Ivoire,1983,3.73185694110684,-10.573278524360699,-22.6010592009976,-29.595180795318605,-10.153721284477301,-11.43854664409586,-9.6268657448688
C̫te d'Ivoire,1984,3.65603503536395,22.6596050035333,-10.9449427766231,-35.4871182723302,-7.22522939627182,-10.011629210727758,0.0428352265397835
C̫te d'Ivoire,1985,3.56153804979626,5.28088220266984,3.93313246442148,13.4336678617264,-0.956612039205073,-5.24959005719441,1.99140160374058
C̫te d'Ivoire,1986,3.46610197133201,10.8407949207571,22.2702272457485,22.190986590625602,42.0083205082381,42.74422801193293,31.2571547057973
C̫te d'Ivoire,1987,3.4343087500388,-6.7809679929292415,8.10262186455721,12.487808176175001,17.502740052760803,18.99982929449517,10.142949482290302
C̫te d'Ivoire,1988,3.560698374961,-7.31099178787861,-4.2661410350463305,4.5776693335332,1.48987737550274,5.044862915781034,1.64478842820943
C̫te d'Ivoire,1989,3.800984008882221,-0.0141592756281672,-0.8250455440865,-33.1714821237686,11.3058079238805,31.542978523011044,4.495130077950611
C̫te d'Ivoire,1990,3.90473022503907,9.41201769947124,3.1858738830184703,-16.6708481130579,11.711558776547001,6.502256099944281,10.9980349814873
C̫te d'Ivoire,1991,3.85145425816126,-7.946344286347767,-3.24660489618352,6.7992056629207305,-2.19400712222731,-6.22976716524164,-3.04170401166492
C̫te d'Ivoire,1992,3.79201875228034,13.0605700002115,10.7145110996989,-22.265490175260602,5.4217056596811775,12.974154284685936,4.35147856736122
C̫te d'Ivoire,1993,3.72427407524071,-16.049345012158998,-8.32499524662159,54.031234318363296,-8.12695835473842,-8.69375747703195,-7.31545598561728
C̫te d'Ivoire,1994,3.6483978310132,10.1414814732521,-11.718578471017098,11.541392021750696,-35.4468072958083,-36.72179653174285,-25.451930077154607
C̫te d'Ivoire,1995,3.604055415462,24.8678222859274,40.6760389254272,52.189561339746284,37.7722511662589,24.684594728525177,33.5680246086389
C̫te d'Ivoire,1996,3.57502629245998,21.9631298390972,13.7899037038375,-15.4747160783269,9.63986717438494,2.5134052109164084,9.313295528289007
C̫te d'Ivoire,1997,3.54134705507669,0.3832642997642961,1.83631675523134,21.990262043690095,-6.626734009446781,-8.257042390257697,-3.4351957104627697
C̫te d'Ivoire,1998,3.41389980459005,3.7819702957188497,6.61034854783864,15.861940044924399,8.09055201392188,-2.0937949544825973,7.83759442743428
C̫te d'Ivoire,1999,3.07020812800815,-4.37144773179186,-12.318679071159,-11.3676100593759,-1.8215774783746896,6.291893912802273,-0.6292859986043671
C̫te d'Ivoire,2000,2.77608554172688,-14.816588861828198,-6.69439599372244,-27.4568805545043,-9.64202936074392,-9.772612769901537,-14.9649306360311
C̫te d'Ivoire,2001,2.6536116483240497,7.11107980871315,1.89912629020854,-6.131941497020612,3.976264893029,-6.469190829730853,4.78421597674927
C̫te d'Ivoire,2002,2.5422853122919,28.6406106534447,8.8040416554036,-37.9871357560948,6.572902968431362,5.204719512327216,10.3141465613606
C̫te d'Ivoire,2003,2.4460332470835,9.419758917698367,27.702541556723,100.0,26.7359615207063,38.950095265344345,23.970377413834
C̫te d'Ivoire,2004,2.36498859517242,19.8056864711069,23.7889108780168,-7.612630061960959,10.605669647792,8.904519745515026,8.15281394682072
C̫te d'Ivoire,2005,2.29341722628584,10.9745499934079,18.935094426909,30.760011498460997,3.13296207280728,-0.03231873369730076,3.20402135130286
C̫te d'Ivoire,2006,2.23424984903966,9.346482208603721,1.06154418243109,-30.1877871730962,4.12303554418571,-1.7679298302131217,4.19059388647544
C̫te d'Ivoire,2007,2.18439597243629,3.06360919451436,12.971680448233199,49.2341191232071,17.490480697653506,11.922338220534325,14.274475907030402
C̫te d'Ivoire,2008,2.15337299484803,18.8014466321519,13.2873862559568,45.0047162584903,13.350078825784301,13.255148782699154,19.088876673845
C̫te d'Ivoire,2009,2.14040401889921,8.168659637932,-0.3668130340429121,-27.785168251961398,-0.525522316745441,-0.05514602925208445,0.217085812744732
C̫te d'Ivoire,2010,2.1389161941219603,2.09600432304057,11.6674170478632,71.5344163792643,6.168127238771981,2.455406168862395,8.182593221626
C̫te d'Ivoire,2011,2.09692764815525,8.526092612665371,-11.766018964152401,-66.4120604138719,9.0147088037771,-4.415127897500315,8.874200167500199
C̫te d'Ivoire,2012,2.0767044751001498,-4.05612772502671,26.994836223196,100.0,9.614613343631671,18.906628110719016,10.138525704716999
C̫te d'Ivoire,2013,2.08333106171212,-0.904305895695567,1.05126567241422,62.7028924481448,17.3891831055359,17.710808776187154,23.2109859390868
C̫te d'Ivoire,2014,2.34225253799991,6.86901734529084,0.98693212187555,16.6159895382142,17.0755916841454,14.453245581174489,19.1966302343724
C̫te d'Ivoire,2015,2.6143574269027203,-9.90049521044547,-6.195003327814269,3.44983452271938,0.276272080741835,-11.144729829803444,-1.02246121861141
C̫te d'Ivoire,2016,2.6142635544459303,-5.80158202822638,-5.30774290819518,-2.9979775065679,7.665309763044442,11.600169611103125,4.77121029341762
C̫te d'Ivoire,2018,5.28779213617856,11.3313737810568,23.6246186666528,18.0071897826328,25.678196998892304,29.137107403940156,20.9463549423857
C̫te d'Ivoire,2019,2.56359656245228,5.97641153051098,-2.54977717335285,-4.589334566000219,-0.0862604017410673,-0.35286870916346746,0.911231328181738
C̫te d'Ivoire,2020,2.5403488074275,-5.0071717947212315,-5.2104882928987495,15.6261483259728,2.17235157826045,10.354649316146046,4.79841415190207
C̫te d'Ivoire,2021,2.48569379366316,37.2431876182342,40.8101958154565,20.1089813078152,12.4633926954833,7.287947874443157,13.7187393161869
D.R. of the Congo,1972,2.70582870080517,1.26182966296808,11.586901771700802,11.9453924727929,14.771048737720001,-7.024793377593741,10.325477000389698
D.R. of the Congo,1973,2.72874460318042,48.59813080416921,23.9277652379563,14.329268307584698,22.136422140516,17.77777777447902,27.4669379435279
D.R. of the Congo,1975,5.48555942356483,-7.33752619451454,36.976320571131396,38.6666666648853,49.6311907153618,44.90566043015164,30.0877893063684
D.R. of the Congo,1976,2.61271177820052,12.5972907853725,3.77023426075122,-23.3851979399053,0.0223112117605062,-22.27043233888061,-5.7643157326498695
D.R. of the Congo,1977,2.54258124365673,11.5389008883612,46.6933905089586,89.98906583079098,26.639809546871906,28.557293670866372,27.9518716807476
D.R. of the Congo,1978,3.12815585981534,11.520626083629804,-35.6074868073385,-32.3055711645497,33.137822391726196,18.38221353591953,41.9389204579853
D.R. of the Congo,1979,3.54790063211056,9.06085017370965,-21.2273329684358,4.66592733064688,-12.176316345123599,0.638046853950125,-1.99736078960551
D.R. of the Congo,1980,3.11135184049884,37.3702848661019,66.9716600431828,21.2101504069755,-4.73952022810146,-8.388700692148488,-4.47392035974801
D.R. of the Congo,1981,2.80469432303782,-12.608621764509301,0.143335070015515,-10.8903318081789,-5.6792352980275576,-2.8797372900525318,-11.6007055703761
D.R. of the Congo,1982,2.77311536769009,-8.57300492156336,-28.065584989204996,-4.26747340078008,-9.75522046627874,8.223089299295205,-0.271102137194623
D.R. of the Congo,1983,2.78517984498436,4.19991791702671,0.282089144404795,-31.580193852614197,-11.9687645237241,-34.92552199976876,-15.2028058839209
D.R. of the Congo,1984,3.015589459467129,17.1274411156072,-6.019398243374032,-8.97018137627042,-61.2708176079296,-38.32775774557179,-39.8369917968036
D.R. of the Congo,1985,3.0796638484019203,0.260831291808472,16.5527196682937,7.131421195766901,28.402844338945602,-17.240741450843803,6.975821330158699
D.R. of the Congo,1986,3.00350476692392,-1.73292452424934,12.8167919216521,22.6520805383872,30.4078966884441,88.27167438864474,15.5404374139626
D.R. of the Congo,1987,3.1124913838025803,-63.90801858133099,-58.7237795694336,-61.369649067743,12.795436878074998,-55.368369649190505,-14.741496765987
D.R. of the Congo,1988,3.17149607365045,12.3367613567949,10.3391233721863,16.607504236369902,13.401144937091699,46.88909346654733,14.4624797031897
D.R. of the Congo,1990,6.6295868225625085,93.028804232281,76.911369975804,2.3385273881834,79.198015761151,54.575479016772,77.193137334159
D.R. of the Congo,1991,3.35469155839238,-32.2315331974509,-32.2315331974509,-36.9953029270471,6.17636059352646,69.42116702665871,-5.6210128041847085
D.R. of the Congo,1992,3.0581953203581103,-24.672655965860898,-19.4821978927539,13.719346744532402,-14.521050497420699,-1.299169161026159,-8.30612706264272
D.R. of the Congo,1993,3.25715371855308,-9.77651382113091,-32.1986780571986,-66.9807720312986,34.4064449308907,-6.309958328500209,30.482812462580103
D.R. of the Congo,1994,4.87897883127503,8.29427641671567,18.527578459891,100.0,-49.5307388664073,-84.64879177246989,-45.7699817527456
D.R. of the Congo,1995,4.27299730427248,22.345039841589198,15.9227677451623,15.3144337909226,-6.61521327813754,9.431304003503225,-2.81354915748401
D.R. of the Congo,1996,1.92422959303204,7.79710880685753,30.745802635626998,100.0,-13.648611138068599,29.139595178690985,2.33418568189998
D.R. of the Congo,2000,10.1943327489478,-65.2404747715499,-53.231696544107294,-52.7977902064396,12.7367074079382,-69.77577118074937,-8.91381834917136
D.R. of the Congo,2001,3.06551399193812,4.8141673159101535,-16.0377309262833,-53.50063519054051,5.329488973767191,84.89454836964512,0.105104307156955
D.R. of the Congo,2002,3.10420629338732,36.675281051991604,9.28400708940284,15.9586463232419,0.314450376818919,61.74553769645581,4.55128020551707
D.R. of the Congo,2003,2.98781672922094,56.8251435115506,100.0,31.1656614285668,9.148182399828839,-13.857044218537595,2.40176327515704
D.R. of the Congo,2004,3.02593490137388,9.11454051259133,2.07925785976035,47.5096500334782,9.38536231838358,45.7109968757498,15.214811518501598
D.R. of the Congo,2005,3.16450021250334,17.2903018973226,28.2546543369772,12.2362164974192,20.0253379855749,29.045425239953946,16.189017005834902
D.R. of the Congo,2006,3.23850574870168,14.239358313257501,8.01454026150525,50.18943296554861,14.7535457691212,62.45262320047464,20.788913231383802
D.R. of the Congo,2007,3.26779502387994,100.0,81.1176653103502,8.420374069383579,13.717685837651999,7.130255564053756,15.8128467591119
D.R. of the Congo,2008,3.25148580790839,18.0967831164879,28.797945899339,-6.38331838100084,27.029711287094397,-2.0196349280021564,18.2317100691254
D.R. of the Congo,2009,3.2458103749986,-35.2537482646649,-23.9012256483257,26.3962348000118,-5.864877907814798,47.46489515763482,-5.7618326186442825
D.R. of the Congo,2010,3.30016701977986,77.3075057654778,58.8678630051222,100.0,-2.6775542122293903,-0.12740952606055125,15.6440283340669
D.R. of the Congo,2011,3.4085994184445094,15.1679572637136,10.2742396218451,3.62743159028409,22.1187687352774,33.373810370650745,19.818353867846398
D.R. of the Congo,2012,3.4136274905206503,-11.591425374830001,-6.77826662163367,-34.714907060630395,28.9644278578648,36.33726038169507,13.4155743422925
D.R. of the Congo,2013,3.4679223475295697,31.9067672274775,21.790113999901,69.9454546058865,-0.199954198833884,7.99595633253396,11.483676992078399
D.R. of the Congo,2014,3.50607985804958,11.073701478707,12.1540518259182,16.8586966171159,8.674289439085879,2.368436435859378,9.908715303691679
D.R. of the Congo,2015,3.44748566947361,-20.5136504893223,-20.2661448233511,-11.038757970002699,8.83779432955185,30.491838602793297,5.59364514510134
D.R. of the Congo,2016,3.5268016651151206,-15.378881465938196,-0.944149614486156,-4.43824674141424,13.3018891622239,-23.554915932313598,6.38180940047983
D.R. of the Congo,2017,3.50271617151296,50.6492963901863,25.030887813731,10.409827004855,-13.712991305285401,-50.438121597440215,-6.681244695857693
D.R. of the Congo,2018,3.32697331296092,20.0026063611272,19.749206748311,25.1923292986446,24.898296422841703,42.48625779469239,25.246858674084397
D.R. of the Congo,2019,3.23759402269134,-5.654894086700901,-6.23145408122716,22.345624259096,-5.672084009049572,11.590996306031109,0.368272909955114
D.R. of the Congo,2020,3.27702804534779,-24.9806833787904,-12.7377742226407,-19.242328849011802,5.32921279581091,11.88017020393768,-4.25188778406523
D.R. of the Congo,2021,3.27501387028663,90.209254048357,46.006346566803714,19.1724266737998,5.30647139973174,16.60138291231801,16.6467666380899
Denmark,1972,0.597638769452246,19.829540921771,13.140442843024301,25.4622239983746,17.86971749956,22.084467035154294,21.7272017950671
Denmark,1973,0.552149554775094,40.123313943875296,47.33010874097511,36.3846228875029,33.451090450082695,29.4881093961193,32.2748245154287
Denmark,1974,0.498983644269701,21.823318788892497,26.5625722423648,8.73299106253817,14.235209579182902,19.69966180452023,11.160911793482802
Denmark,1975,0.489314449199396,13.5136890333931,5.67969206227401,-1.15301761643664,21.7023791638129,23.23967483239125,18.484283920274397
Denmark,1976,0.406666161876057,5.8859235616129695,18.9905754526419,24.5547591334801,11.014948169718304,7.885450886780323,10.1321166131699
Denmark,1977,0.311610698095776,12.158735338543,8.806454659913811,7.255460439117769,11.7465963524828,10.325542334848237,11.685062836674499
Denmark,1978,0.28129789999173904,17.231125156984803,12.549470590645196,14.934290931061401,21.1256485928525,24.61909821598627,21.2481198055888
Denmark,1979,0.205287604253734,24.2897050467733,24.3633601205018,16.4863964510048,16.8427172139125,18.70710044048827,16.5733938213376
Denmark,1980,0.116692952206687,12.3866851907538,5.35892328865814,-12.0090153265951,2.43466143882296,6.585829490727324,1.08034412643018
Denmark,1981,0.0310025067350894,-3.4403418133952304,-8.47346196774928,-26.450770355630606,-11.6455238154542,-9.674592184618447,-13.0033587322026
Denmark,1982,-0.0113712143657296,-2.91523883562523,-1.53467822806472,4.84867893696279,-3.27749312584525,-0.8709609277517183,-2.36846454151671
Denmark,1983,-0.040301201740478,0.5178959183719241,-3.21371047384529,0.8950456414335001,-1.34680208061184,-2.1836592207337024,0.3845142880210871
Denmark,1984,-0.0588954814012776,-1.53099498339844,0.075283079727817,9.341071485171948,-4.63162888969755,-9.227944128112977,-2.53863823185549
Denmark,1985,-0.036357856596958,6.41621087192014,9.19770338340955,13.714933602251,5.20000949238625,3.7311988358850408,6.011870486995269
Denmark,1986,-0.00162126727626388,24.6261006249863,28.1194995768165,51.285992619689296,39.2739003771427,34.519232595976376,40.5694128674796
Denmark,1987,0.0418215604305993,21.9332608349692,13.332396120128,15.0164151663597,23.424758402576,28.271677675841133,23.7527499311723
Denmark,1988,0.0897586844504916,11.9790198992076,7.357278726124298,0.984278183864928,4.97464186383143,7.359561304760718,6.422018348623849
Denmark,1989,0.15261093847631602,2.50146702700706,2.07438144185994,-1.4909745612168,-3.47376406244784,-4.060892635697599,-3.44827586206896
Denmark,1990,0.20828098552181304,26.4694606841084,20.0388234307491,19.9589293516131,21.1771990924741,20.69465353126845,23.214285714285694
Denmark,1991,0.266336328240179,4.18889297468094,2.6547815300060003,-5.03940153391879,0.980392156862741,2.1456023360642007,0.724637681159423
Denmark,1992,0.332355948878748,7.7102366509492,4.88791072720806,6.06866267817078,9.70873786407766,9.446987544849804,10.0719424460431
Denmark,1993,0.353707074663178,-7.3401468783486,-9.500663883981279,-14.0781274898404,-4.4247787610619405,-1.9461503886348601,-6.5359477124183
Denmark,1994,0.385557710913553,9.90869462653376,16.1543251673982,17.5702811950941,9.25925925925925,5.190933928397956,9.090909090909081
Denmark,1995,0.410391652921093,17.699398798087106,22.2016996059718,30.8142021889804,16.9491525423728,16.761298911867595,18.5897435897435
Denmark,1996,0.397501755903362,2.68058955734578,-0.166566949874491,-1.63400904937855,0.724637681159423,1.6438916499434075,1.6216216216216202
Denmark,1997,0.40667754057404,-5.77643846015442,-1.61644526862017,1.6996358739048,-7.91366906474819,-9.300432225235722,-7.4468085106383
Denmark,1998,0.409483338518978,0.43301022677582,4.14786097849118,4.731771114655901,2.34375,4.103133777138135,1.72413793103447
Denmark,1999,0.393697518320457,6.395262579168088,-1.7016480530563405,-7.294506692414019,-0.763358778625955,1.5367753244646345,0.564971751412435
Denmark,2000,0.391006971243945,5.13263561066394,5.4853879970613,-1.2936727896791298,-10.769230769230699,-9.621340053000846,-7.86516853932584
Denmark,2001,0.3762272605139171,1.96881350252753,1.1159393394784198,-1.9783094424768304,0.862068965517237,2.2827682074623157,0.609756097560976
Denmark,2002,0.334822677730795,8.75768847874405,9.637946488675151,6.00615947161806,9.40170940170941,10.825685523080027,8.48484848484849
Denmark,2003,0.328295124265221,17.1060603051283,16.405656271195,19.6808944081922,23.4375,22.92044937387352,21.7877094972067
